month_key,geo,device,user_type,seller_type,dealer_tier,searches,contacts,sales,search_to_contact_rate,contact_to_sale_rate,search_to_sale_rate
2024-12,SE,tablet,new,dealer,small,3,0,0,0.0,0.0,0.0
2025-06,DE,desktop,returning,dealer,enterprise,35,0,0,0.0,0.0,0.0
2025-06,DK,mobile,returning,dealer,enterprise,11,0,0,0.0,0.0,0.0
2025-06,AT,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-08,DK,tablet,new,dealer,small,5,0,0,0.0,0.0,0.0
2025-12,PL,desktop,new,dealer,mid,51,0,0,0.0,0.0,0.0
2023-09,RO,mobile,new,dealer,small,140,0,0,0.0,0.0,0.0
2023-10,ES,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-02,AT,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-10,ES,mobile,new,dealer,enterprise,28,0,0,0.0,0.0,0.0
2024-12,IT,desktop,returning,dealer,mid,68,0,0,0.0,0.0,0.0
2025-05,DE,desktop,new,private,unknown,70,0,0,0.0,0.0,0.0
2025-07,ES,desktop,returning,dealer,small,128,1,0,0.0078125,0.0,0.0
2025-07,NL,tablet,new,dealer,small,13,0,0,0.0,0.0,0.0
2025-10,AT,mobile,returning,dealer,mid,57,0,0,0.0,0.0,0.0
2025-12,PL,mobile,returning,dealer,enterprise,34,0,0,0.0,0.0,0.0
2026-01,DE,mobile,returning,dealer,mid,275,3,0,0.01090909090909091,0.0,0.0
2023-08,FR,tablet,returning,dealer,mid,8,0,0,0.0,0.0,0.0
2024-02,FR,mobile,new,dealer,small,342,0,0,0.0,0.0,0.0
2024-06,FR,desktop,new,dealer,mid,86,2,0,0.023255813953488372,0.0,0.0
2024-12,ES,desktop,new,dealer,enterprise,18,0,0,0.0,0.0,0.0
2024-12,RO,tablet,returning,dealer,mid,8,0,0,0.0,0.0,0.0
2025-03,DK,desktop,new,dealer,small,21,1,0,0.047619047619047616,0.0,0.0
2025-09,DK,desktop,returning,dealer,mid,8,0,0,0.0,0.0,0.0
2025-11,RO,mobile,returning,dealer,enterprise,30,0,0,0.0,0.0,0.0
2023-08,RO,desktop,new,dealer,small,61,0,0,0.0,0.0,0.0
2023-12,IT,tablet,new,dealer,mid,9,0,0,0.0,0.0,0.0
2024-01,AT,tablet,returning,private,unknown,2,0,0,0.0,0.0,0.0
2025-04,DK,tablet,new,dealer,small,4,0,0,0.0,0.0,0.0
2026-01,ES,mobile,new,private,unknown,63,1,0,0.015873015873015872,0.0,0.0
2023-09,SE,mobile,new,dealer,enterprise,12,0,0,0.0,0.0,0.0
2023-10,BE,mobile,new,private,unknown,38,0,0,0.0,0.0,0.0
2023-12,IT,mobile,returning,dealer,enterprise,45,0,0,0.0,0.0,0.0
2024-04,SE,mobile,new,dealer,mid,43,0,0,0.0,0.0,0.0
2024-08,NL,tablet,new,dealer,small,13,0,0,0.0,0.0,0.0
2025-03,DE,desktop,new,dealer,small,248,1,0,0.004032258064516129,0.0,0.0
2025-09,SE,tablet,new,dealer,mid,1,0,0,0.0,0.0,0.0
2025-11,DE,mobile,new,private,unknown,149,1,0,0.006711409395973154,0.0,0.0
2025-11,RO,mobile,new,dealer,enterprise,14,0,0,0.0,0.0,0.0
2023-09,CH,mobile,returning,private,unknown,19,0,0,0.0,0.0,0.0
2023-11,DK,mobile,returning,private,unknown,27,0,0,0.0,0.0,0.0
2024-10,SE,desktop,new,private,unknown,12,0,0,0.0,0.0,0.0
2025-01,IT,desktop,new,private,unknown,37,0,0,0.0,0.0,0.0
2025-06,CH,mobile,returning,dealer,small,95,1,0,0.010526315789473684,0.0,0.0
2025-06,IT,desktop,new,dealer,small,105,1,0,0.009523809523809525,0.0,0.0
2023-08,FR,desktop,returning,dealer,mid,84,1,0,0.011904761904761904,0.0,0.0
2024-09,IT,desktop,returning,dealer,mid,54,0,0,0.0,0.0,0.0
2024-09,IT,desktop,returning,dealer,enterprise,19,0,0,0.0,0.0,0.0
2024-12,ES,desktop,returning,dealer,mid,70,1,0,0.014285714285714285,0.0,0.0
2025-07,PL,mobile,new,dealer,small,212,0,0,0.0,0.0,0.0
2025-11,NL,tablet,new,dealer,mid,11,0,0,0.0,0.0,0.0
2023-12,PL,tablet,returning,private,unknown,8,0,0,0.0,0.0,0.0
2024-03,DE,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2024-07,ES,tablet,new,dealer,small,18,0,0,0.0,0.0,0.0
2024-10,RO,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-01,PL,mobile,returning,dealer,mid,122,1,0,0.00819672131147541,0.0,0.0
2025-01,ES,desktop,returning,dealer,mid,71,0,0,0.0,0.0,0.0
2025-05,IT,mobile,new,dealer,enterprise,41,0,0,0.0,0.0,0.0
2025-06,AT,desktop,returning,dealer,small,57,1,0,0.017543859649122806,0.0,0.0
2025-12,PL,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2023-08,DK,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2024-02,AT,mobile,new,private,unknown,48,1,1,0.020833333333333332,1.0,0.020833333333333332
2024-04,ES,desktop,returning,dealer,mid,51,1,0,0.0196078431372549,0.0,0.0
2024-05,ES,tablet,returning,dealer,mid,3,0,0,0.0,0.0,0.0
2024-06,DE,tablet,returning,dealer,mid,11,0,0,0.0,0.0,0.0
2024-08,SE,desktop,new,dealer,small,41,0,0,0.0,0.0,0.0
2025-04,BE,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-06,DE,tablet,returning,dealer,small,24,0,0,0.0,0.0,0.0
2023-08,SE,mobile,returning,dealer,small,112,0,0,0.0,0.0,0.0
2024-04,DE,desktop,returning,private,unknown,83,0,0,0.0,0.0,0.0
2024-06,AT,desktop,returning,dealer,mid,17,1,0,0.058823529411764705,0.0,0.0
2025-05,AT,desktop,returning,dealer,small,58,0,0,0.0,0.0,0.0
2025-09,PL,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-11,FR,desktop,new,private,unknown,30,0,0,0.0,0.0,0.0
2025-12,PL,mobile,returning,private,unknown,61,0,0,0.0,0.0,0.0
2023-08,DE,desktop,returning,dealer,enterprise,43,0,0,0.0,0.0,0.0
2024-02,RO,tablet,new,dealer,small,4,0,0,0.0,0.0,0.0
2024-03,DK,desktop,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-06,BE,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2024-10,SE,mobile,new,dealer,mid,44,1,1,0.022727272727272728,1.0,0.022727272727272728
2024-10,AT,mobile,returning,private,unknown,43,0,0,0.0,0.0,0.0
2024-10,IT,desktop,new,private,unknown,45,0,0,0.0,0.0,0.0
2024-12,DK,desktop,returning,dealer,small,39,0,0,0.0,0.0,0.0
2025-02,ES,desktop,new,dealer,small,80,0,0,0.0,0.0,0.0
2025-03,FR,desktop,returning,dealer,mid,69,0,0,0.0,0.0,0.0
2025-05,CH,desktop,returning,dealer,mid,14,0,0,0.0,0.0,0.0
2025-12,CH,mobile,returning,private,unknown,16,0,0,0.0,0.0,0.0
2023-10,RO,tablet,returning,dealer,mid,7,0,0,0.0,0.0,0.0
2025-02,NL,mobile,new,dealer,mid,70,0,0,0.0,0.0,0.0
2025-03,PL,mobile,returning,dealer,mid,129,1,0,0.007751937984496124,0.0,0.0
2025-07,BE,mobile,returning,dealer,small,120,0,0,0.0,0.0,0.0
2023-08,BE,tablet,new,dealer,small,11,0,0,0.0,0.0,0.0
2023-12,SE,desktop,returning,dealer,mid,24,0,0,0.0,0.0,0.0
2025-04,DK,tablet,returning,private,unknown,1,0,0,0.0,0.0,0.0
2025-04,DK,tablet,returning,dealer,mid,2,0,0,0.0,0.0,0.0
2025-06,NL,desktop,returning,private,unknown,24,0,0,0.0,0.0,0.0
2026-01,BE,mobile,new,dealer,enterprise,14,0,0,0.0,0.0,0.0
2024-05,NL,desktop,returning,dealer,enterprise,7,1,0,0.14285714285714285,0.0,0.0
2024-07,DK,desktop,returning,private,unknown,17,0,0,0.0,0.0,0.0
2024-08,RO,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2025-05,FR,desktop,returning,private,unknown,58,0,0,0.0,0.0,0.0
2025-11,ES,mobile,new,dealer,small,222,3,0,0.013513513513513514,0.0,0.0
2025-11,DK,tablet,returning,dealer,mid,4,0,0,0.0,0.0,0.0
2023-09,RO,tablet,new,dealer,small,5,0,0,0.0,0.0,0.0
2024-04,PL,mobile,new,dealer,small,147,1,0,0.006802721088435374,0.0,0.0
2024-06,DE,mobile,returning,dealer,enterprise,97,0,0,0.0,0.0,0.0
2025-02,RO,desktop,new,dealer,mid,22,0,0,0.0,0.0,0.0
2025-09,DK,tablet,returning,dealer,mid,6,0,0,0.0,0.0,0.0
2023-08,NL,desktop,returning,dealer,enterprise,14,0,0,0.0,0.0,0.0
2024-02,AT,mobile,new,dealer,mid,71,0,0,0.0,0.0,0.0
2024-02,ES,tablet,returning,dealer,mid,6,0,0,0.0,0.0,0.0
2024-02,DK,mobile,new,dealer,enterprise,11,0,0,0.0,0.0,0.0
2024-12,IT,mobile,returning,private,unknown,73,0,0,0.0,0.0,0.0
2025-03,ES,tablet,new,dealer,small,11,0,0,0.0,0.0,0.0
2025-11,RO,desktop,new,dealer,enterprise,6,0,0,0.0,0.0,0.0
2023-10,CH,desktop,returning,dealer,enterprise,7,0,0,0.0,0.0,0.0
2023-11,AT,desktop,new,dealer,mid,29,0,0,0.0,0.0,0.0
2023-11,CH,mobile,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2024-04,SE,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2024-11,IT,tablet,new,private,unknown,6,0,0,0.0,0.0,0.0
2025-04,PL,desktop,new,dealer,mid,42,0,0,0.0,0.0,0.0
2025-04,RO,desktop,new,dealer,mid,28,0,0,0.0,0.0,0.0
2025-04,NL,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-11,SE,desktop,new,dealer,mid,19,0,0,0.0,0.0,0.0
2023-10,DE,desktop,returning,dealer,enterprise,37,0,0,0.0,0.0,0.0
2023-11,FR,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-04,BE,tablet,new,dealer,small,8,0,0,0.0,0.0,0.0
2024-12,ES,desktop,new,dealer,mid,61,0,0,0.0,0.0,0.0
2025-02,RO,desktop,new,private,unknown,22,0,0,0.0,0.0,0.0
2025-05,BE,tablet,new,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-08,RO,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-10,FR,mobile,returning,dealer,small,373,2,0,0.005361930294906166,0.0,0.0
2025-11,RO,desktop,new,private,unknown,19,0,0,0.0,0.0,0.0
2024-06,PL,mobile,returning,private,unknown,68,2,1,0.029411764705882353,0.5,0.014705882352941176
2024-12,FR,mobile,new,private,unknown,100,0,0,0.0,0.0,0.0
2025-02,FR,desktop,new,dealer,enterprise,23,0,0,0.0,0.0,0.0
2025-03,ES,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-06,CH,tablet,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2025-11,AT,mobile,returning,dealer,enterprise,17,0,0,0.0,0.0,0.0
2026-01,PL,mobile,new,dealer,small,200,0,0,0.0,0.0,0.0
2026-01,DK,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2024-02,CH,desktop,returning,dealer,small,32,0,0,0.0,0.0,0.0
2024-03,SE,desktop,returning,dealer,small,52,0,0,0.0,0.0,0.0
2024-03,SE,desktop,returning,private,unknown,10,0,0,0.0,0.0,0.0
2024-06,BE,mobile,new,dealer,mid,61,2,0,0.03278688524590164,0.0,0.0
2024-09,SE,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2025-12,ES,desktop,returning,dealer,enterprise,23,0,0,0.0,0.0,0.0
2024-09,FR,mobile,new,dealer,small,327,0,0,0.0,0.0,0.0
2024-11,PL,mobile,returning,dealer,small,186,0,0,0.0,0.0,0.0
2025-04,BE,desktop,returning,private,unknown,24,1,0,0.041666666666666664,0.0,0.0
2025-07,SE,mobile,returning,dealer,small,101,0,0,0.0,0.0,0.0
2025-07,FR,mobile,new,private,unknown,123,0,0,0.0,0.0,0.0
2025-09,SE,desktop,returning,private,unknown,18,0,0,0.0,0.0,0.0
2025-11,FR,desktop,returning,dealer,small,163,0,0,0.0,0.0,0.0
2025-11,FR,mobile,new,dealer,small,334,1,0,0.0029940119760479044,0.0,0.0
2026-01,FR,mobile,returning,dealer,mid,193,1,0,0.0051813471502590676,0.0,0.0
2024-02,DE,mobile,new,dealer,mid,287,2,1,0.006968641114982578,0.5,0.003484320557491289
2024-02,IT,mobile,new,dealer,enterprise,40,0,0,0.0,0.0,0.0
2024-03,PL,mobile,new,dealer,small,175,1,0,0.005714285714285714,0.0,0.0
2024-04,RO,mobile,returning,dealer,small,145,0,0,0.0,0.0,0.0
2024-04,SE,desktop,new,private,unknown,12,0,0,0.0,0.0,0.0
2024-08,CH,desktop,new,dealer,small,31,0,0,0.0,0.0,0.0
2025-02,IT,desktop,new,private,unknown,24,0,0,0.0,0.0,0.0
2025-05,CH,tablet,returning,dealer,small,5,0,0,0.0,0.0,0.0
2025-10,AT,mobile,returning,private,unknown,34,0,0,0.0,0.0,0.0
2023-09,ES,tablet,returning,private,unknown,4,0,0,0.0,0.0,0.0
2024-02,NL,desktop,returning,dealer,small,58,0,0,0.0,0.0,0.0
2024-10,DE,desktop,returning,private,unknown,87,1,0,0.011494252873563218,0.0,0.0
2024-11,DE,tablet,returning,dealer,mid,21,0,0,0.0,0.0,0.0
2025-04,CH,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-08,FR,tablet,returning,dealer,small,25,0,0,0.0,0.0,0.0
2023-10,SE,desktop,new,dealer,mid,23,0,0,0.0,0.0,0.0
2024-01,FR,mobile,new,dealer,enterprise,34,0,0,0.0,0.0,0.0
2024-10,NL,mobile,new,private,unknown,47,0,0,0.0,0.0,0.0
2024-11,ES,tablet,new,private,unknown,6,0,0,0.0,0.0,0.0
2024-11,PL,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-01,ES,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2025-10,DE,desktop,returning,dealer,enterprise,40,0,0,0.0,0.0,0.0
2025-10,DK,tablet,returning,dealer,mid,5,0,0,0.0,0.0,0.0
2025-11,ES,desktop,returning,dealer,small,130,0,0,0.0,0.0,0.0
2025-12,AT,mobile,new,dealer,mid,70,0,0,0.0,0.0,0.0
2023-08,IT,tablet,new,private,unknown,7,0,0,0.0,0.0,0.0
2023-08,NL,mobile,returning,dealer,enterprise,35,0,0,0.0,0.0,0.0
2024-02,NL,tablet,returning,dealer,small,15,0,0,0.0,0.0,0.0
2024-06,SE,tablet,returning,dealer,mid,2,0,0,0.0,0.0,0.0
2025-02,DK,desktop,new,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-12,RO,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2023-10,IT,desktop,returning,private,unknown,35,0,0,0.0,0.0,0.0
2023-10,DK,desktop,returning,dealer,enterprise,6,0,0,0.0,0.0,0.0
2023-11,PL,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-12,DE,desktop,new,private,unknown,85,0,0,0.0,0.0,0.0
2024-08,FR,tablet,new,dealer,mid,15,0,0,0.0,0.0,0.0
2025-06,CH,mobile,returning,private,unknown,29,0,0,0.0,0.0,0.0
2025-11,BE,mobile,returning,dealer,mid,55,0,0,0.0,0.0,0.0
2025-12,FR,tablet,returning,private,unknown,4,0,0,0.0,0.0,0.0
2026-01,FR,mobile,returning,dealer,enterprise,50,0,0,0.0,0.0,0.0
2023-09,RO,tablet,returning,dealer,mid,2,0,0,0.0,0.0,0.0
2023-11,FR,mobile,returning,dealer,mid,183,2,0,0.01092896174863388,0.0,0.0
2023-11,CH,desktop,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-07,DK,mobile,returning,dealer,small,90,0,0,0.0,0.0,0.0
2025-05,NL,tablet,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2025-05,BE,desktop,new,private,unknown,14,0,0,0.0,0.0,0.0
2025-08,CH,desktop,returning,dealer,mid,22,0,0,0.0,0.0,0.0
2023-08,IT,tablet,new,dealer,small,13,0,0,0.0,0.0,0.0
2023-08,ES,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2024-12,DE,mobile,new,dealer,enterprise,100,0,0,0.0,0.0,0.0
2025-04,DE,tablet,returning,private,unknown,14,0,0,0.0,0.0,0.0
2025-07,NL,desktop,returning,dealer,small,79,0,0,0.0,0.0,0.0
2025-09,NL,mobile,new,dealer,enterprise,16,0,0,0.0,0.0,0.0
2025-11,DE,desktop,new,dealer,small,251,1,1,0.00398406374501992,1.0,0.00398406374501992
2025-12,RO,desktop,returning,private,unknown,26,0,0,0.0,0.0,0.0
2023-10,PL,desktop,new,dealer,enterprise,12,0,0,0.0,0.0,0.0
2023-12,NL,mobile,new,dealer,small,176,0,0,0.0,0.0,0.0
2024-06,NL,desktop,new,private,unknown,29,1,0,0.034482758620689655,0.0,0.0
2024-07,RO,desktop,new,dealer,mid,22,0,0,0.0,0.0,0.0
2025-01,DE,mobile,new,private,unknown,186,0,0,0.0,0.0,0.0
2025-01,BE,mobile,new,dealer,mid,60,0,0,0.0,0.0,0.0
2025-02,NL,mobile,new,dealer,small,175,0,0,0.0,0.0,0.0
2025-12,RO,mobile,returning,dealer,mid,75,0,0,0.0,0.0,0.0
2025-12,FR,tablet,new,dealer,mid,9,0,0,0.0,0.0,0.0
2023-08,AT,tablet,new,dealer,small,4,0,0,0.0,0.0,0.0
2023-10,AT,desktop,new,private,unknown,17,0,0,0.0,0.0,0.0
2024-03,SE,desktop,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-04,FR,desktop,new,dealer,mid,77,2,1,0.025974025974025976,0.5,0.012987012987012988
2025-01,IT,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2025-04,BE,mobile,new,dealer,enterprise,26,0,0,0.0,0.0,0.0
2025-10,CH,mobile,returning,dealer,mid,34,0,0,0.0,0.0,0.0
2025-11,ES,mobile,returning,private,unknown,84,0,0,0.0,0.0,0.0
2025-12,CH,desktop,new,private,unknown,6,0,0,0.0,0.0,0.0
2024-06,PL,tablet,new,dealer,mid,6,0,0,0.0,0.0,0.0
2025-02,SE,desktop,new,private,unknown,8,0,0,0.0,0.0,0.0
2025-11,CH,desktop,new,dealer,mid,11,0,0,0.0,0.0,0.0
2025-11,NL,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2026-01,PL,tablet,returning,private,unknown,6,0,0,0.0,0.0,0.0
2023-10,IT,mobile,returning,dealer,mid,156,1,0,0.00641025641025641,0.0,0.0
2024-03,AT,desktop,new,dealer,small,51,1,0,0.0196078431372549,0.0,0.0
2024-04,BE,mobile,new,dealer,small,119,0,0,0.0,0.0,0.0
2024-04,FR,mobile,new,dealer,small,368,2,0,0.005434782608695652,0.0,0.0
2024-04,CH,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-07,PL,desktop,new,private,unknown,25,1,0,0.04,0.0,0.0
2024-10,FR,desktop,new,dealer,mid,73,1,0,0.0136986301369863,0.0,0.0
2025-05,NL,desktop,returning,dealer,small,86,0,0,0.0,0.0,0.0
2025-07,RO,mobile,returning,dealer,small,175,0,0,0.0,0.0,0.0
2025-08,BE,desktop,returning,dealer,small,68,0,0,0.0,0.0,0.0
2025-08,AT,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-10,FR,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-11,BE,mobile,new,private,unknown,29,0,0,0.0,0.0,0.0
2023-10,SE,tablet,new,dealer,mid,5,0,0,0.0,0.0,0.0
2024-02,PL,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2024-03,BE,desktop,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2024-04,NL,mobile,new,dealer,small,190,1,0,0.005263157894736842,0.0,0.0
2024-06,CH,tablet,returning,dealer,small,3,0,0,0.0,0.0,0.0
2024-09,FR,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-09,PL,tablet,returning,dealer,mid,15,0,0,0.0,0.0,0.0
2024-11,SE,mobile,new,dealer,enterprise,15,0,0,0.0,0.0,0.0
2025-01,PL,desktop,returning,dealer,mid,56,1,0,0.017857142857142856,0.0,0.0
2025-03,FR,mobile,returning,dealer,mid,191,0,0,0.0,0.0,0.0
2025-05,NL,mobile,new,dealer,enterprise,23,0,0,0.0,0.0,0.0
2026-01,NL,mobile,new,private,unknown,45,0,0,0.0,0.0,0.0
2024-04,SE,desktop,new,dealer,mid,20,0,0,0.0,0.0,0.0
2024-11,FR,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-04,DE,desktop,returning,dealer,enterprise,33,0,0,0.0,0.0,0.0
2025-07,IT,desktop,new,dealer,small,123,0,0,0.0,0.0,0.0
2025-11,DK,desktop,returning,dealer,small,43,0,0,0.0,0.0,0.0
2023-12,IT,mobile,new,dealer,mid,144,1,1,0.006944444444444444,1.0,0.006944444444444444
2024-03,ES,mobile,new,dealer,mid,128,0,0,0.0,0.0,0.0
2024-05,BE,desktop,new,private,unknown,24,0,0,0.0,0.0,0.0
2024-06,ES,tablet,returning,dealer,mid,6,0,0,0.0,0.0,0.0
2024-09,SE,mobile,new,private,unknown,31,0,0,0.0,0.0,0.0
2023-11,BE,desktop,returning,dealer,small,79,0,0,0.0,0.0,0.0
2024-04,NL,mobile,returning,dealer,small,226,0,0,0.0,0.0,0.0
2024-12,PL,tablet,returning,dealer,mid,6,0,0,0.0,0.0,0.0
2024-01,AT,tablet,returning,dealer,small,12,0,0,0.0,0.0,0.0
2024-08,CH,tablet,returning,dealer,small,8,0,0,0.0,0.0,0.0
2024-12,DK,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2025-05,BE,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-10,DK,desktop,returning,dealer,small,33,0,0,0.0,0.0,0.0
2026-01,RO,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-08,IT,desktop,new,dealer,enterprise,17,0,0,0.0,0.0,0.0
2024-01,DK,tablet,returning,dealer,small,7,0,0,0.0,0.0,0.0
2024-04,NL,mobile,returning,dealer,enterprise,46,2,1,0.043478260869565216,0.5,0.021739130434782608
2024-09,RO,desktop,returning,dealer,enterprise,11,0,0,0.0,0.0,0.0
2025-02,ES,mobile,new,private,unknown,48,0,0,0.0,0.0,0.0
2025-06,ES,tablet,new,dealer,mid,4,0,0,0.0,0.0,0.0
2025-08,PL,tablet,new,dealer,small,17,0,0,0.0,0.0,0.0
2025-08,SE,desktop,returning,dealer,mid,19,0,0,0.0,0.0,0.0
2023-09,FR,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2024-04,FR,mobile,returning,dealer,small,372,2,0,0.005376344086021506,0.0,0.0
2024-05,CH,desktop,new,dealer,enterprise,9,0,0,0.0,0.0,0.0
2024-10,DK,desktop,new,dealer,mid,16,0,0,0.0,0.0,0.0
2024-11,IT,mobile,new,dealer,small,289,2,0,0.006920415224913495,0.0,0.0
2025-05,ES,mobile,returning,dealer,enterprise,48,1,0,0.020833333333333332,0.0,0.0
2025-08,BE,mobile,returning,dealer,mid,66,0,0,0.0,0.0,0.0
2025-12,DE,tablet,returning,dealer,mid,23,0,0,0.0,0.0,0.0
2025-12,AT,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2026-01,AT,desktop,new,dealer,enterprise,8,0,0,0.0,0.0,0.0
2023-12,NL,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2024-03,PL,tablet,returning,dealer,mid,11,0,0,0.0,0.0,0.0
2024-09,NL,mobile,new,private,unknown,40,0,0,0.0,0.0,0.0
2024-10,FR,tablet,returning,private,unknown,11,0,0,0.0,0.0,0.0
2024-12,FR,mobile,new,dealer,small,321,0,0,0.0,0.0,0.0
2025-04,SE,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2025-10,ES,mobile,returning,dealer,enterprise,39,0,0,0.0,0.0,0.0
2023-10,PL,mobile,returning,dealer,small,223,1,0,0.004484304932735426,0.0,0.0
2023-12,RO,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2023-12,CH,mobile,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-01,DE,tablet,returning,dealer,small,40,1,0,0.025,0.0,0.0
2024-09,CH,desktop,new,dealer,mid,16,0,0,0.0,0.0,0.0
2024-09,SE,desktop,returning,dealer,mid,27,0,0,0.0,0.0,0.0
2024-11,NL,mobile,new,dealer,mid,77,0,0,0.0,0.0,0.0
2024-12,AT,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2024-12,BE,desktop,returning,dealer,enterprise,10,0,0,0.0,0.0,0.0
2025-05,AT,mobile,new,dealer,mid,64,0,0,0.0,0.0,0.0
2025-05,PL,tablet,returning,private,unknown,8,0,0,0.0,0.0,0.0
2025-06,DE,mobile,new,dealer,mid,297,1,0,0.003367003367003367,0.0,0.0
2025-07,IT,tablet,returning,private,unknown,2,0,0,0.0,0.0,0.0
2025-09,ES,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-11,DE,mobile,new,dealer,enterprise,57,0,0,0.0,0.0,0.0
2026-01,IT,mobile,new,dealer,mid,140,1,0,0.007142857142857143,0.0,0.0
2023-09,AT,desktop,returning,dealer,small,43,0,0,0.0,0.0,0.0
2024-01,FR,tablet,returning,private,unknown,10,0,0,0.0,0.0,0.0
2024-02,DE,desktop,new,dealer,enterprise,25,0,0,0.0,0.0,0.0
2024-05,RO,desktop,returning,dealer,small,78,1,0,0.01282051282051282,0.0,0.0
2024-08,IT,tablet,returning,dealer,small,16,0,0,0.0,0.0,0.0
2024-11,AT,tablet,new,dealer,small,4,0,0,0.0,0.0,0.0
2024-12,PL,mobile,returning,dealer,small,227,0,0,0.0,0.0,0.0
2025-10,SE,desktop,new,dealer,small,41,0,0,0.0,0.0,0.0
2025-10,SE,mobile,new,dealer,enterprise,12,0,0,0.0,0.0,0.0
2023-09,RO,desktop,new,dealer,small,48,0,0,0.0,0.0,0.0
2024-02,DE,tablet,returning,dealer,mid,19,0,0,0.0,0.0,0.0
2024-02,BE,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-04,PL,mobile,new,dealer,enterprise,34,1,0,0.029411764705882353,0.0,0.0
2024-05,BE,tablet,new,dealer,mid,5,0,0,0.0,0.0,0.0
2025-05,BE,desktop,returning,dealer,enterprise,6,1,0,0.16666666666666666,0.0,0.0
2025-08,RO,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2025-11,NL,desktop,new,dealer,small,63,1,0,0.015873015873015872,0.0,0.0
2023-09,SE,desktop,returning,private,unknown,15,0,0,0.0,0.0,0.0
2024-03,ES,tablet,returning,dealer,mid,12,0,0,0.0,0.0,0.0
2024-07,SE,desktop,returning,private,unknown,15,0,0,0.0,0.0,0.0
2024-08,RO,mobile,returning,dealer,small,144,0,0,0.0,0.0,0.0
2024-09,CH,desktop,new,dealer,small,30,0,0,0.0,0.0,0.0
2025-01,PL,mobile,returning,dealer,enterprise,30,0,0,0.0,0.0,0.0
2025-01,RO,tablet,new,dealer,small,7,0,0,0.0,0.0,0.0
2025-02,CH,desktop,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-07,IT,tablet,new,dealer,small,18,0,0,0.0,0.0,0.0
